SEQ,MNAME,PRICE,MYEAR,MILEAGE,COLOR,TRANS,F_TYPE,DISP,VTYPE,VNUM,CU_HIS,MVD_HIS,AVD_HIS,FD_HIS,VT_HIS,US_HIS,L_NAME
13950,기아 올 뉴 프라이드 1.6 GDI 해치백 프레스티지,590,2011,76000,회색,오토,가솔린,1591,소형,67가3772,0,0,0,0,0,4,기아 프라이드
13951,기아 더 뉴 레이 밴 1.0 가솔린 밴 2인승 고급형,699,2018,90000,흰색,오토,가솔린,250,경차,13러7834,0,0,0,0,0,1,기아 레이
13952,기아 더 뉴 쏘렌토 2.0 디젤 4WD 프레스티지,1740,2018,66647,은색,오토,디젤,1995,SUV,168다9816,1,0,0,0,0,2,기아 쏘렌토
13953,기아 스포티지 4세대 디젤 2.0 4WD 트렌디,1070,2015,112599,진주색,오토,디젤,1995,SUV,29부0125,0,0,0,0,0,1,기아 스포티지
13954,기아 K5 가솔린 2.0 스마트 스페셜,700,2013,114846,회색,오토,가솔린,1999,중형,36누7509,0,0,0,0,0,2,기아 K5
13955,기아 K7 프리미어 하이브리드 2.4 HEV 프레스티지,2190,2019,89735,회색,오토,하이브리드(가솔린),2359,대형,155라9447,1,0,0,0,0,1,기아 K7
13956,기아 쏘렌토R 디젤 2.2 2WD TLX 프리미엄,500,2009,186159,은색,오토,디젤,2191,SUV,13소3272,0,0,0,0,0,3,기아 쏘렌토
13957,기아 쏘렌토 4세대 2.2 디젤 2WD 노블레스,2680,2020,89680,파랑색,오토,디젤,2191,SUV,397서9831,0,0,0,0,0,0,기아 쏘렌토
13958,기아 더 뉴 레이 1.0 가솔린 시그니처,1350,2020,30805,흰색,오토,가솔린,1002,경차,179수1710,0,0,0,0,0,3,기아 레이
13959,기아 올 뉴 K7 2.2 디젤 리미티드,1430,2018,146173,검정,오토,디젤,3342,대형,46노8467,0,0,0,0,0,0,기아 K7
13960,기아 스토닉 가솔린 1.4 MPI 디럭스,1359,2019,67805,회색,오토,가솔린,2191,SUV,172라5561,1,0,0,0,0,3,기아 스토닉
13961,기아 봉고3 1톤 냉동탑차 초장축 표준형 표준캡 력셔리,530,2013,126370,흰색,수동,디젤,2497,트럭,97도3503,0,0,0,0,0,2,기아 봉고
13962,기아 스팅어 2.2 디젤 2WD 프라임,1490,2017,120951,흰색,오토,디젤,2199,중형,372머8003,1,0,0,0,0,5,기아 스팅어
13963,기아 더 뉴 봉고3 EV 냉동탑차 1톤 저상형 킹캡 초장축 GL,3270,2021,43255,흰색,오토,전기,180,트럭,87부2041,0,0,0,0,0,2,기아 봉고
13964,기아 더 뉴 봉고3 1톤 더블캡 장축 4WD GL 라이트,1900,2022,31472,흰색,수동,디젤,2349,트럭,87더0661,0,0,0,0,0,1,기아 봉고
13965,기아 쏘렌토R 디젤 2.2 2WD TLX 최고급형,629,2010,103000,회색,오토,디젤,2199,SUV,37마1691,0,0,0,0,0,1,기아 쏘렌토
13966,기아 더 뉴 레이 1.0 가솔린 시그니처,1310,2020,68000,검정색,오토,가솔린,998,경차,167거2433,0,0,0,0,0,1,기아 레이
13967,기아 올 뉴 모닝(JA) 럭셔리,750,2018,52331,진주색,오토,가솔린,998,경차,286더8813,0,0,0,0,0,2,기아 모닝
13968,기아 봉고3 1톤 내장탑차 킹캡 하이탑,950,2019,270000,흰색,오토,디젤,2497,트럭,820노1943,1,0,0,0,0,1,기아 봉고
13969,기아 카니발 4세대 D2.2 9인승 프레스티지,2140,2021,172456,검정색,오토,디젤,2151,승합,227조8514,1,0,0,0,0,1,기아 카니발
13970,기아 올 뉴 카니발 9인승 2.2 디젤 럭셔리,780,2014,249000,검정색,오토,디젤,2199,RV,30버9213,0,0,0,0,0,1,기아 카니발
13971,기아 카니발 R 뉴카니발 GLX 최고급형,550,2012,125000,회색,오토,디젤,2199,RV,77더3775,0,0,0,0,0,1,기아 카니발
13972,기아 올 뉴 K7 2.2 디젤 프레스티지,890,2017,245408,회색,오토,디젤,2199,대형,03도7411,0,0,0,0,0,1,기아 K7
13973,기아 봉고3 1.4톤 CRDi 내장탑차,540,2015,257239,흰색,오토,디젤,2497,트럭,83보6298,0,0,0,0,0,3,기아 봉고
13974,기아 올 뉴쏘렌토 디젤 2.0 2WD 노블레스 스페셜,1390,2015,170033,검정색,오토,디젤,1995,SUV,13두9638,0,0,0,0,0,1,기아 쏘렌토
13975,기아 all new 모닝 럭셔리,310,2011,140000,빨강색,오토,가솔린,998,경차,58수5114,0,0,0,0,0,5,기아 모닝
13976,기아 올 뉴 카니발 11인승 2.2 디젤 디럭스,769,2015,195404,파랑색,오토,디젤,2199,RV,75누5912,0,0,0,0,0,1,기아 카니발
13977,기아 더 뉴 봉고3 1톤 킹캡 LPI 초장축 2WD GL,1390,2021,32000,흰색,수동,LPG,2359,트럭,97도2421,0,0,0,0,0,3,기아 봉고
13978,기아 쏘울 EV EV,1370,2017,57438,쥐색,오토,전기,80,준중형,07수4634,1,0,0,0,0,2,기아 쏘울
13979,기아 더 프레스티지 K7 LPI 3.0 럭셔리,350,2012,284076,진주색,오토,LPG,2999,대형,33머8064,1,0,0,0,0,6,기아 K7
13980,기아 더 뉴 카니발 9인승 2.2 디젤 프레스티지,1970,2019,52518,검정색,오토,디젤,2199,RV,03서1417,0,0,0,0,0,1,기아 카니발
13981,기아 봉고3 1톤 내장탑차 킹캡 하이탑,1520,2019,44120,흰색,오토,디젤,2497,트럭,824소4261,1,0,0,0,0,1,기아 봉고
13982,기아 올 뉴 K3 1.6 가솔린 스탠다드,1170,2020,47835,흰색,CVT,가솔린,1598,준중형,268너3536,1,0,0,0,0,1,기아 K3
13983,기아 레이 1.0 가솔린 럭셔리,550,2012,168047,검정색,오토,가솔린,998,경차,61너2813,0,0,0,0,0,3,기아 레이
13984,기아 더 뉴 봉고3 미닫이탑차 1톤 플러스형 킹캡 초장축 L,1180,2020,152422,흰색,오토,디젤,2497,트럭,90너2712,0,0,0,0,0,1,기아 봉고
13985,기아 스팅어 2.2 디젤 4WD 드림 에디션,1660,2018,165490,진주색,오토,디젤,2199,중형,57마8817,0,0,0,0,0,4,기아 스팅어
13986,기아 더 뉴 카니발 9인승 2.2 디젤 럭셔리,1730,2018,103081,흰색,오토,디젤,2199,RV,182로3621,1,0,0,0,0,1,기아 카니발
13987,기아 카니발 R 그랜드카니발 8인승 이지무브 GLX 최고급형,850,2014,232127,진주색,오토,디젤,2199,RV,71조3709,1,0,0,0,0,1,기아 카니발
13988,기아 올 뉴쏘렌토 디젤 2.0 2WD 프레스티지,1390,2016,152696,진주색,오토,디젤,1995,SUV,15두0425,0,0,0,0,0,2,기아 쏘렌토
13989,기아 K7 프리미어 2.5 GDi 노블레스,2300,2019,45213,쥐색,오토,가솔린,2497,대형,121어3929,1,0,0,0,0,1,기아 K7
13990,기아 쏘울 1.6 4U COSMO,699,2011,84327,진주색,오토,가솔린,1591,준중형,43러7740,0,0,0,0,0,3,기아 쏘울
13991,기아 더 뉴 카렌스 2.0 LPI 7인승 프레스티지,880,2016,150268,파랑색,오토,LPG,1999,RV,65구0121,0,0,0,0,0,1,기아 카렌스
13992,기아 봉고3 1톤 초장축 킹캡 CRDi 프레스티지,580,2014,196938,파랑색,오토,디젤,2497,트럭,88로2218,0,0,0,0,0,7,기아 봉고
13993,기아 스포티지 R 2WD 디젤 TLX 프리미엄,490,2010,168114,은색,오토,디젤,2191,SUV,22구2890,0,0,0,0,0,1,기아 스포티지
13994,기아 더 뉴 니로 1.6 HEV 노블레스 스페셜,1790,2020,102798,회색,오토,하이브리드(가솔린),1580,SUV,249다4092,1,0,0,0,0,1,기아 니로
13995,기아 올 뉴 카니발 9인승 2.2 디젤 프레스티지,1530,2014,127035,검정색,오토,디젤,2199,RV,28주5163,0,0,0,0,0,2,기아 카니발
13996,기아 카니발 4세대 D2.2 9인승 노블레스,3250,2020,84091,검정색,오토,디젤,2151,승합,266어3017,0,0,0,0,0,1,기아 카니발
13997,기아 더 뉴 쏘렌토 2.2 디젤 2WD 노블레스 스페셜,1990,2018,110213,검정색,오토,디젤,2199,SUV,220모6430,1,0,0,0,0,2,기아 쏘렌토
13998,기아 봉고3 1톤 초장축 더블캡 CRDi 럭셔리,630,2016,191128,파랑색,수동,디젤,2497,트럭,84어1244,0,0,0,0,0,3,기아 봉고
13999,기아 더 뉴 쏘렌토 2.0 디젤 4WD 프레스티지,1970,2019,62070,회색,오토,디젤,1995,SUV,186부9229,1,0,0,0,0,1,기아 쏘렌토
14000,기아 봉고3 바가지차,1770,2017,152282,흰색,오토,디젤,2497,트럭,98조7497,0,0,0,0,0,2,기아 봉고
14001,기아 올 뉴 카니발 7인승 3.3 가솔린 리무진 프레지던트,2090,2016,98621,검정색,오토,가솔린,3342,RV,29거3725,0,0,0,0,0,8,기아 카니발
14002,기아 봉고3 바가지차,2090,2018,62603,흰색,오토,디젤,2497,트럭,99루0706,0,0,0,0,0,2,기아 봉고
14003,기아 올 뉴 카니발 7인승 2.2 디젤 하이리무진 프레지던트,3100,2018,47067,검정색,오토,디젤,2199,RV,01어2341,0,0,0,0,0,3,기아 카니발
14004,기아 스토닉 가솔린 1.4 MPI 프레스티지,1160,2018,131115,클리어 화이트,오토,가솔린,1365,SUV,62가7985,0,0,0,0,0,0,기아 스토닉
14005,기아 봉고3 1톤 윙바디 초장축 전동모터식 킹캡 럭셔리,730,2016,256548,흰색,수동,디젤,2349,트럭,81보7957,0,0,0,0,0,4,기아 봉고
14006,기아 스포티지 4세대 디젤 2.0 2WD 프레스티지,1390,2016,69602,미네랄 실버,오토,디젤,1996,SUV,45서0718,0,0,0,0,0,0,기아 스포티지
14007,기아 K7 프리미어 2.5 GDi 프레스티지 내비포함,1730,2020,118188,검정색,오토,가솔린,2497,대형,165모6532,0,0,0,0,0,0,기아 K7
14008,기아 니로 EV 노블레스,2570,2020,60000,흰색,오토,전기,180,SUV,29도3839,0,0,0,0,0,1,기아 니로
14009,기아 스팅어 2.0 터보 2WD 프라임,1530,2017,136611,흰색,오토,가솔린,1998,중형,372오7099,1,0,0,0,0,2,기아 스팅어
14010,기아 올 뉴 카니발 7인승 3.3 가솔린 리무진 프레지던트,2470,2017,32938,흰색,오토,가솔린,3342,RV,64고8288,0,0,0,0,0,2,기아 카니발
14011,기아 쏘렌토 4세대 하이브리드 1.6 HEV 4WD 시그니처,3490,2020,78563,파랑색,오토,하이브리드(가솔린),1598,SUV,323주9051,0,0,0,0,0,1,기아 쏘렌토
14012,기아 봉고3 1톤 초장축 킹캡 CRDi 럭셔리,1450,2018,44883,흰색,오토,디젤,2349,트럭,83우6933,0,0,0,0,0,0,기아 봉고
14013,기아 더 뉴 K5 2세대 2.0 가솔린 프레스티지,1699,2019,26753,흰색,오토,가솔린,2181,중형,170오4750,1,0,0,0,0,0,기아 K5
14014,기아 EV6 롱 레인지 2WD 어스,3199,2021,99064,흰색,오토,전기,2191,SUV,60루4460,1,0,0,0,0,1,기아 EV6
14015,기아 셀토스 1.6 디젤 2WD 프레스티지,1650,2020,104094,흰색,오토,디젤,2191,SUV,264버1278,1,0,0,0,0,1,기아 셀토스
14016,기아 K7 프리미어 2.5 GDi 노블레스,1990,2020,99868,검정색,오토,가솔린,3007,대형,179저9414,1,0,0,0,0,1,기아 K7
14017,기아 all new 모닝 럭셔리 스포츠,360,2011,123000,인기색상,오토,가솔린,1002,경차,31도9662,0,0,0,0,0,3,기아 모닝
14018,기아 올 뉴 K7 2.4 GDi 리미티드,1780,2018,57729,인기색상,오토,가솔린,3007,대형,334다4816,1,0,0,0,0,1,기아 K7
14019,기아 더 뉴 K5 2세대 2.0 가솔린 프레스티지,1730,2019,5536,회색,오토,가솔린,2181,중형,115조1177,1,0,0,0,0,2,기아 K5
14020,기아 뉴카렌스 2.0 LPI GLX 최고급형,450,2010,93000,회색,오토,LPG,1998,RV,54보1050,0,0,0,0,0,2,기아 카렌스
14021,기아 더 뉴 쏘렌토 2.0 T-GDI 2WD 노블레스,1970,2018,121911,검정,오토,가솔린,1998,SUV,107나6042,0,0,0,0,0,5,기아 쏘렌토
14022,기아 K3 디젤 럭셔리,410,2014,205162,흰색,오토,디젤,1582,준중형,35서1265,0,0,0,0,0,1,기아 K3
14023,기아 더 뉴 쏘렌토 MQ4 2.2 디젤 AWD 노블레스,2780,2020,121421,검정색,오토,디젤,2151,SUV,138거6595,0,0,0,0,0,0,기아 쏘렌토
14024,기아 더 뉴 레이 1.0 가솔린 프레스티지,730,2018,137680,파랑색,오토,가솔린,998,경차,141어8082,1,0,0,0,0,2,기아 레이
14025,기아 뉴오피러스 GH270 스페셜 럭셔리,320,2009,138900,검정색,오토,가솔린,2656,대형,28오2754,0,0,0,0,0,0,기아 오피러스
14026,기아 올 뉴 카니발 9인승 2.2 디젤 럭셔리,1290,2014,94498,은색,오토,디젤,2192,RV,26무4691,0,0,0,0,0,1,기아 카니발
14027,기아 뉴쏘렌토R 디젤 2.0 2WD TLX 스페셜,730,2012,147969,검정색,오토,디젤,1995,SUV,66노9630,0,0,0,0,0,3,기아 쏘렌토
14028,기아 쏘울 EV EV,1350,2015,12484,흰색,오토,전기,1849,준중형,54더0694,0,0,0,0,0,1,기아 쏘울
14029,기아 모닝 어반(JA) 1.0 가솔린 프레스티지,1150,2022,16495,흰색,오토,가솔린,1002,경차,251라9520,1,0,0,0,0,3,기아 모닝
14030,기아 더 프레스티지 K7 LPI 3.0 디럭스,750,2012,125151,회색,오토,LPG,2999,대형,08도5721,1,0,0,0,0,3,기아 K7
14031,기아 K3 럭셔리,790,2013,78204,회색,오토,가솔린,1591,준중형,56너5015,0,0,0,0,0,3,기아 K3
14032,기아 뉴쏘렌토R 디젤 2.2 4WD 프레스티지,730,2013,232968,회색,오토,디젤,2199,SUV,33누6537,0,0,0,0,0,3,기아 쏘렌토
14033,기아 올 뉴쏘렌토 디젤 2.2 2WD 노블레스,1840,2014,42213,회색,오토,디젤,2199,SUV,60더5550,0,0,0,0,0,1,기아 쏘렌토
14034,기아 더 뉴 레이 1.0 가솔린 트렌디,799,2019,82819,흰색,오토,가솔린,1002,경차,172두2316,1,0,0,0,0,1,기아 레이
14035,기아 카니발 4세대 D2.2 9인승 프레스티지,2890,2021,35841,흰색,오토,디젤,2151,승합,308구3749,0,0,0,0,0,1,기아 카니발
14036,기아 레이 1.0 가솔린 럭셔리,790,2012,36037,진주색,오토,가솔린,998,경차,41오7080,0,0,0,0,0,1,기아 레이
14037,기아 스포티지 4세대 디젤 2.0 2WD 프레스티지,1370,2015,100750,흰색,오토,디젤,1995,SUV,69거0507,0,0,0,0,0,0,기아 스포티지
14038,기아 K5 2세대 2.0 가솔린 MX 럭셔리,1220,2017,69482,검정색,오토,가솔린,2181,중형,06고2673,0,0,0,0,0,1,기아 K5
14039,기아 봉고3 1톤 내장탑차 초장축 표준형 킹캡 디럭스,1000,2014,116854,흰색,오토,디젤,2349,트럭,807머2092,1,0,0,0,0,4,기아 봉고
14040,기아 K8 2.5 가솔린 시그니처,3400,2021,37198,그라파이트 그레이,오토,가솔린,2497,대형,133버5505,0,0,0,0,0,1,기아 K8
14041,기아 올 뉴 카니발 9인승 2.2 디젤 프레스티지,1499,2016,74550,흰색,오토,디젤,2199,RV,51도0145,0,0,0,0,0,1,기아 카니발
14042,기아 K7 프리미어 3.0 GDi 노블레스,2670,2019,69004,검정색,오토,가솔린,3007,대형,102주6728,0,0,0,0,0,1,기아 K7
14043,기아 니로 EV 노블레스,2230,2018,93009,흰색,오토,전기,2191,SUV,50주4903,0,0,0,0,0,2,기아 니로
14044,기아 올 뉴 K7 2.4 GDI 프레스티지,1399,2016,105155,인기색상,오토,가솔린,3007,대형,222서9094,1,0,0,0,0,4,기아 K7
14045,기아 더 뉴 K5 2세대 1.7 디젤 노블레스 스페셜,1530,2018,92000,흰색,오토,디젤,2181,중형,356가4912,1,0,0,0,0,3,기아 K5
14046,기아 레이 1.0 가솔린 프레스티지,800,2014,107000,검정색,오토,가솔린,1002,경차,24보2670,0,0,0,0,0,7,기아 레이
14047,기아 뉴모닝 SLX 뷰티 기본형,190,2009,106000,회색,오토,가솔린,999,경차,55다9537,0,0,0,0,0,4,기아 모닝
14048,기아 더 프레스티지 K7 LPI 3.0 디럭스,410,2012,226581,회색,오토,LPG,2999,대형,100고7174,1,0,0,0,0,3,기아 K7
14049,기아 올 뉴 카렌스 2.0 LPi 프레스티지 7인승,720,2014,198000,파랑,오토,LPG,1999,RV,242다3214,0,0,0,0,0,2,기아 카렌스
14050,기아 봉고3 1톤 초장축 더블캡 CRDi 럭셔리,990,2017,159577,파랑색,오토,디젤,2497,트럭,88머0185,0,0,0,0,0,4,기아 봉고
14051,기아 K5 2세대 렌터카 2.0 LPI SX 럭셔리,850,2017,146326,흰색,오토,LPG,1999,중형,151우2159,1,0,0,0,0,1,기아 K5
14052,기아 더 프레스티지 K7 3.0 GDI 노블레스,670,2011,114549,노랑,오토,가솔린,2999,대형,18도3713,0,0,0,0,0,1,기아 K7
14053,기아 쏘울 부스터 1.6 T-GDI 프레스티지,1350,2019,134203,흰색,오토,가솔린,1591,준중형,54주8504,0,0,0,0,0,2,기아 쏘울
14054,기아 더 뉴 프라이드 1.6 GDI 세단 럭셔리,790,2015,97738,흰색,오토,가솔린,1591,소형,12모5666,0,0,0,0,0,3,기아 프라이드
14055,기아 더 뉴 K3 1.6 가솔린 트렌디 기본형,850,2017,82000,회색,오토,가솔린,1591,준중형,29도5916,1,0,0,0,0,6,기아 K3
14056,기아 로체 이노베이션 LPI LX20 고급형,320,2009,143000,회색,오토,LPG,1998,중형,46로8811,0,0,0,0,0,1,BMW X2
14057,기아 K7 하이브리드 700h 프레스티지,1190,2014,123000,노랑,오토,하이브리드(가솔린),2359,대형,56수9899,0,0,0,0,0,2,기아 K7
14058,기아 레이밴 2인승밴 고급형,599,2015,137000,초록,오토,가솔린,998,경차,53우4455,0,0,0,0,0,8,기아 레이
14059,기아 더 뉴 카니발 9인승 2.2 디젤 럭셔리,1850,2019,85179,검정,오토,디젤,2199,RV,322주2563,1,0,0,0,0,2,기아 카니발
14060,기아 올 뉴 K7 3.0 GDi 리미티드,1800,2018,62407,흰색,오토,가솔린,2999,대형,129오4887,1,0,0,0,0,2,기아 K7
14061,기아 더 뉴 카니발 9인승 2.2 디젤 노블레스,1560,2019,185667,검정색,오토,디젤,2199,RV,45다4902,0,0,0,0,0,1,기아 카니발
14062,기아 올 뉴 카니발 9인승 2.2 디젤 하이리무진 프레스티지,1680,2016,187830,검정색,오토,디젤,2199,RV,68구0972,0,0,0,0,0,0,기아 카니발
14063,기아 봉고3 1톤 윙바디 초장축 수동식 킹캡 럭셔리,1080,2018,101677,흰색,수동,디젤,2499,트럭,80주2994,0,0,0,0,0,0,기아 봉고
14064,기아 셀토스 1.6 디젤 2WD 시그니처,1870,2021,102000,흰색,오토,디젤,1599,SUV,339다5715,0,0,0,0,0,1,기아 셀토스
14065,기아 더 뉴 쏘렌토 2.0 디젤 2WD 럭셔리,1890,2019,101131,쥐색,오토,디젤,1995,SUV,164누8469,1,0,0,0,0,2,기아 쏘렌토
14066,기아 모하비 4WD KV300 기본형,1570,2015,88479,은색투톤,오토,디젤,2959,SUV,68오8219,0,0,0,0,0,3,기아 모하비
14067,기아 봉고3 1톤 초장축 킹캡 CRDi DLX,950,2017,57519,흰색,수동,디젤,2497,트럭,95소3919,0,0,0,0,0,4,기아 봉고
14068,기아 봉고3 1톤 초장축 더블캡 CRDi 럭셔리,995,2018,101912,청색,수동,디젤,2497,트럭,82머4552,0,0,0,0,0,2,기아 봉고
14069,기아 봉고3 1톤 윙바디 초장축 전동식 킹캡 럭셔리,1390,2019,155670,흰색,오토,디젤,2497,트럭,812버4893,1,0,0,0,0,2,기아 봉고
14070,기아 로체 어드밴스 LX LPI 기본형,329,2008,116768,흰색,오토,LPG,2181,중형,22다6691,1,0,0,0,0,3,기아 로체
14071,기아 봉고3 1톤 파워게이트 초장축 1단 킹캡 럭셔리,1730,2019,3449,파랑색,수동,디젤,2497,트럭,81모0382,0,0,0,0,0,1,기아 봉고
14072,기아 더 뉴 봉고3 1.2톤 킹캡 초장축 2WD GL,1490,2021,119797,흰색,수동,디젤,2497,트럭,837수6280,1,0,0,0,0,2,기아 봉고
14073,기아 봉고3 1톤 장축 킹캡 CRDi 프레스티지,490,2010,211915,흰색,오토,디젤,2902,트럭,86조5313,0,0,0,0,0,1,기아 봉고
14074,기아 더 뉴 모닝 디럭스,520,2016,64649,빨강색,오토,가솔린,998,경차,60두0425,0,0,0,0,0,1,기아 모닝
14075,기아 K7 프리미어 2.5 GDi 노블레스,1990,2019,113000,검정색,오토,가솔린,2497,대형,68모5886,0,0,0,0,0,2,기아 K7
14076,기아 더 뉴 카니발 9인승 2.2 디젤 노블레스 스페셜,2700,2018,37500,검정색,오토,디젤,2199,RV,02수7875,0,0,0,0,0,0,기아 카니발
14077,기아 더 프레스티지 K7 LPI 3.0 디럭스,590,2011,184623,검정색,오토,LPG,2999,대형,48누1754,1,0,0,0,0,7,기아 K7
14078,기아 봉고3 1톤 킹캡 초장축 CRDi 럭셔리,1160,2017,87063,파랑색,수동,디젤,2497,트럭,96주0568,0,0,0,0,0,2,기아 봉고
14079,기아 K5 가솔린 2.0 스마트 스페셜,590,2010,152627,은색,오토,가솔린,1998,중형,59수7087,0,0,0,0,0,2,기아 K5
14080,기아 봉고3 기타,1120,2017,136343,흰색,오토,디젤,2497,트럭,816소1068,1,0,0,0,0,2,기아 봉고
14081,기아 더 뉴 카니발 9인승 3.3 가솔린 노블레스,2190,2018,82043,은색,오토,가솔린,2192,RV,309루9015,1,0,0,0,0,4,기아 카니발
14082,기아 모하비 4WD KV300 고급형,990,2015,287947,은색,오토,디젤,2959,SUV,45거8964,1,0,0,0,0,6,기아 모하비
14083,기아 봉고3 1톤 내장탑차 킹캡,350,2013,199266,흰색,수동,디젤,2497,트럭,844거8459,1,0,0,0,0,4,기아 봉고
14084,기아 봉고3 1톤 내장탑차 킹캡 하이탑,1120,2016,155606,흰색,오토,디젤,2349,트럭,800모3838,1,0,0,0,0,5,기아 봉고
14085,기아 더 뉴 봉고3 1.2톤 표준캡 초장축 2WD GL,1390,2020,106859,파랑색,수동,디젤,2497,트럭,84마0254,0,0,0,0,0,1,기아 봉고
14086,기아 봉고3 프리미엄 냉동탑차 표준형 킹캡 초장축 럭셔리 듀얼컴프,570,2015,271231,흰색,수동,디젤,2349,트럭,82나9576,0,0,0,0,0,3,기아 봉고
14087,기아 스포티지 R 2WD 디젤 TLX 최고급형,690,2013,130000,회색,오토,디젤,2191,SUV,68누8892,0,0,0,0,0,1,기아 스포티지
14088,기아 올 뉴 K3 1.6 가솔린 럭셔리,1230,2019,87603,회색,오토,가솔린,1849,준중형,162로1269,1,0,0,0,0,1,기아 K3
14089,기아 레이 1.0 가솔린 럭셔리,700,2016,134071,흰색,오토,가솔린,998,경차,19저0491,0,0,0,0,0,3,기아 레이
14090,기아 카니발 4세대 D2.2 7인승 시그니처,3590,2020,75494,진주색,오토,디젤,2151,승합,371부6756,1,0,0,0,0,2,기아 카니발
14091,기아 스포티지 4세대 디젤 1.7 2WD 노블레스,910,2015,155250,파랑색,오토,디젤,1991,SUV,09마7850,0,0,0,0,0,2,기아 스포티지
14092,기아 더 K9 3.8 GDI 플래티넘 I,2500,2018,100732,다크그레이,오토,가솔린,3778,대형,198더1634,1,0,0,0,0,3,기아 K9
14093,기아 스팅어 2.0 터보 4WD 플래티넘,2750,2019,43802,딥크로마블루,오토,가솔린,1998,중형,03다3151,0,0,0,0,0,3,기아 스팅어
14094,기아 스팅어 2.0 터보 2WD 플래티넘,2250,2019,93501,검정색,오토,가솔린,1998,중형,249더9831,1,0,0,0,0,1,기아 스팅어
14095,기아 더 뉴 카니발 9인승 2.2 디젤 프레스티지,1450,2019,190830,흰색,오토,디젤,2199,RV,171루8326,1,0,0,0,0,1,기아 카니발
14096,기아 봉고3 1톤 내장탑차 초장축 표준형 킹캡 럭셔리,995,2017,193735,흰색,오토,디젤,2497,트럭,90조0390,0,0,0,0,0,2,기아 봉고
14097,기아 뉴쏘렌토R 디젤 2.0 2WD TLX 스페셜,850,2013,140122,은회색,오토,디젤,1999,SUV,47오9094,0,0,0,0,0,0,기아 쏘렌토
14098,기아 더 뉴 K7 3.0 GDI 프레스티지,1000,2015,142122,흰색,오토,가솔린,2998,대형,327서2542,1,0,0,0,0,3,기아 K7
14099,기아 더 뉴 카니발 9인승 2.2 디젤 프레스티지,1699,2018,126429,회색,오토,디젤,2199,RV,02버7348,0,0,0,0,0,0,기아 카니발
14100,기아 스포티지 4세대 디젤 2.0 2WD 프레스티지,1250,2016,117527,진주색,오토,디젤,1995,SUV,37모0963,0,0,0,0,0,1,기아 스포티지
14101,기아 올 뉴 프라이드 1.6 GDI 해치백 프레스티지,450,2011,156443,검정색,오토,가솔린,1645,소형,48저9189,0,0,0,0,0,4,기아 프라이드
14102,기아 니로 1.6 럭셔리,1360,2017,102088,진주색,오토,하이브리드(가솔린),1580,SUV,66어8002,0,0,0,0,0,1,기아 니로
14103,기아 K5 가솔린 2.0 프레스티지,590,2011,108468,진주색,오토,가솔린,1998,중형,55보3479,0,0,0,0,0,2,기아 K5
14104,기아 스토닉 디젤 1.6 VGT 프레스티지,1290,2018,71389,청색,오토,디젤,1582,SUV,143너2829,1,0,0,0,0,3,기아 스토닉
14105,기아 봉고3 1톤 내장탑차 킹캡 하이탑,1180,2017,175519,흰색,오토,디젤,2349,트럭,82두4947,0,0,0,0,0,2,기아 봉고
14106,기아 더 뉴 K3 1.6 가솔린 프레스티지 기본형,1130,2016,76408,흰색,오토,가솔린,1849,준중형,57버0139,0,0,0,0,0,1,기아 K3
14107,기아 더 K9 3.8 GDI AWD 베스트 셀렉션Ⅰ,3050,2021,90235,검정색,오토,가솔린,3778,대형,235오8676,0,0,0,0,0,2,기아 K9
14108,기아 더 뉴 쏘렌토 2.0 디젤 2WD 노블레스,1933,2019,134186,회색,오토,디젤,1995,SUV,126더9068,1,0,0,0,0,2,기아 쏘렌토
14109,기아 올 뉴 K7 하이브리드 노블레스 스페셜,2330,2019,90239,흰색,오토,하이브리드(가솔린),2400,대형,151나2939,1,0,0,0,0,1,기아 K7
14110,기아 올 뉴 K7 3.3 GDI 노블레스,1470,2016,129816,흰색,오토,가솔린,3007,대형,19주0682,0,0,0,0,0,2,기아 K7
14111,기아 더 뉴 쏘렌토 2.0 디젤 2WD 프레스티지,2150,2019,83747,청색,오토,디젤,1995,SUV,53마6148,0,0,0,0,0,2,기아 쏘렌토
14112,기아 더 뉴 카니발 9인승 2.2 디젤 프레스티지,2050,2020,87866,검정색,오토,디젤,2200,RV,154수4138,1,0,0,0,0,1,기아 카니발
14113,기아 더 뉴 카니발 9인승 3.3 가솔린 노블레스 스페셜,2400,2018,45870,흰색,오토,가솔린,2192,RV,47나8766,0,0,0,0,0,3,기아 카니발
14114,기아 올 뉴 K7 하이브리드 프레스티지 기본형,1550,2017,141752,검정색,오토,하이브리드(가솔린),2359,대형,57로4737,0,0,0,0,0,0,기아 K7
14115,기아 올 뉴 K7 3.0 LPI 렌터카 럭셔리,1239,2017,110279,검정,오토,LPG,2999,대형,146마8367,1,0,0,0,0,1,기아 K7
14116,기아 올 뉴쏘렌토 디젤 2.0 4WD 프레스티지,1149,2017,191071,은색,오토,디젤,1995,SUV,309수9642,1,0,0,0,0,0,기아 쏘렌토
14117,기아 더 뉴 봉고3 윙바디 1.2톤 전동모터식 표준캡 초장축 GL,1920,2019,123194,파랑색,수동,디젤,2349,트럭,93버3964,0,0,0,0,0,2,기아 봉고
14118,기아 K5 3세대 2.0 가솔린 트렌디,1479,2021,68796,흰색,오토,가솔린,1999,중형,200구6369,1,0,0,0,0,1,기아 K5
